615 0 6279 38 6 7 105 0 785 37 6 7
613 0 6279 36 6 8 103 0 785 35 7 8
613 0 6279 35 7 8 103 0 785 34 7 8
610 0 6280 32 8 10 100 0 785 31 8 10
610 0 6280 31 8 10 100 0 785 30 8 10
337 0 5394 27 9 12 65 0 716 26 10 12
335 0 5394 24 11 13 63 0 716 23 11 13
332 0 5394 21 13 14 61 0 716 20 13 14
330 0 5394 18 15 16 59 0 716 17 16 16
328 0 5394 18 15 16 57 0 716 17 16 16
327 0 5394 16 17 16 56 0 716 15 18 16
327 0 5394 15 18 18 56 0 716 14 20 18
1 0 10 10 29 19 1 0 8 9 32 17
3019 0 43726 12 23 20 206 0 2068 11 25 19
3671 0 45089 15 18 20 235 0 2118 14 20 20
3671 0 45089 15 18 20 236 0 2118 15 18 20
3673 0 45089 17 16 19 238 0 2117 17 16 19
3673 0 45089 18 15 17 238 0 2117 18 15 17
3675 0 45088 19 14 17 240 0 2117 19 14 17
3675 0 45088 20 13 16 240 0 2117 20 13 16
3677 0 45088 21 12 15 241 0 2117 21 12 15
3677 0 45088 22 12 14 241 0 2117 22 12 14
3677 0 45088 23 11 13 242 0 2117 23 11 13
3678 0 45088 23 11 13 243 0 2117 23 11 13
4428 0 45676 22 11 13 393 0 2580 22 11 13
4435 0 45676 29 8 9 403 0 2581 29 8 9
4438 0 45675 30 8 8 406 0 2581 30 8 8
5134 0 46063 32 7 7 572 0 2971 32 7 7
2118 0 14917 32 7 7 368 0 2168 32 7 7
1471 0 9974 33 7 7 342 0 2121 33 7 7
1471 0 9974 33 7 7 343 0 2121 33 7 7
1470 0 9974 32 7 7 342 0 2121 32 7 7
1470 0 9974 31 8 7 342 0 2121 31 8 7
1468 0 9974 30 8 9 340 0 2122 30 8 9
1469 0 9974 29 8 9 341 0 2121 29 8 9
1468 0 9975 28 9 10 340 0 2122 28 9 10
1469 0 9974 29 8 10 341 0 2122 29 8 10
1469 0 9974 28 9 10 341 0 2122 28 9 10
1469 0 9974 29 8 10 341 0 2122 29 8 10
19635 0 114885 28 8 10 1096 0 4974 28 8 10
36148 0 145539 25 9 11 1714 0 5940 25 9 11
36151 0 145538 27 8 10 1716 0 5940 27 8 10
35460 0 145563 28 8 10 1555 0 5786 28 8 10
35569 0 145542 28 8 10 1571 0 5785 28 8 10
37882 0 146099 29 7 10 1658 0 5789 29 7 10
39772 0 147430 30 7 10 1774 0 5865 30 7 10
39777 0 147428 31 6 10 1778 0 5864 31 6 10
39778 0 147428 32 6 9 1778 0 5864 32 6 9
39856 0 147410 35 5 8 1810 0 5863 35 5 8
39858 0 147409 34 6 7 1815 0 5863 34 6 7
44917 0 151203 35 5 6 2370 0 6827 35 5 6
46645 0 152321 36 4 6 2614 0 7232 36 4 6
46652 0 152319 41 4 5 2620 0 7230 41 4 5
46658 0 152317 43 3 5 2626 0 7228 43 3 5
27756 0 105192 44 3 5 1733 0 5704 44 3 5
11240 0 52964 47 3 4 1108 0 4693 47 3 4
11790 0 53173 48 3 4 1252 0 4890 48 3 4
12219 0 53188 47 3 4 1579 0 5502 47 3 4
12130 30 53193 49 3 4 1599 27 5502 49 3 4
9818 0 50479 49 3 4 1516 0 5496 49 3 4
9183 0 46666 50 3 4 1619 0 5717 50 3 4
9184 60 46666 52 2 3 1624 54 5716 52 2 3
9189 60 46665 54 2 3 1628 54 5715 54 2 3
17827 60 82348 54 2 2 2084 54 6344 54 2 2
17958 60 82336 59 2 1 2102 54 6341 59 2 1
14400 60 74323 61 2 1 1883 54 5835 61 2 1
13771 60 71763 60 2 1 1790 54 5376 60 2 1
15419 60 72654 55 2 1 2078 54 5556 55 2 1
15424 60 72653 57 2 1 2082 54 5556 57 2 1
15412 60 72656 55 2 1 2071 54 5559 55 2 1
15419 60 72655 57 2 1 2076 54 5558 57 2 1
15875 60 73513 55 2 1 2074 54 5537 55 2 1
15453 60 73522 58 2 1 1753 54 4962 58 2 1
17894 60 76668 55 2 2 2044 54 5562 55 2 2
19474 60 77391 53 2 2 2355 54 5799 53 2 2
24498 60 86396 50 2 2 2524 54 5782 49 2 2
25206 60 86622 48 2 2 2572 54 5785 48 2 2
25213 60 86620 47 2 2 2579 81 5783 47 2 2
19440 60 57706 46 2 2 2455 54 5602 46 2 2
21521 120 60753 43 2 2 3044 108 7424 43 2 2
20036 120 59675 43 2 2 2724 108 7032 43 2 2
20923 120 61428 43 2 2 2832 108 7198 43 2 2
19281 120 60519 44 2 2 2550 108 7089 44 2 2
19285 120 60517 44 2 2 2555 108 7087 44 2 2
19289 120 60516 46 2 1 2559 162 7085 46 2 1
19288 120 60516 43 2 1 2558 162 7086 43 2 1
18287 120 59373 43 2 2 2423 162 6992 43 2 2
18280 120 59375 43 2 2 2415 162 6994 44 2 1
15830 120 55273 46 2 1 2095 135 6544 47 2 1
14244 120 54151 47 2 1 1777 108 6324 48 2 1
7974 60 34940 50 2 1 1398 54 6041 51 2 1
7262 60 34021 51 2 2 1343 54 6030 52 2 1
7254 60 34023 50 2 2 1335 54 6031 51 2 2
4324 60 28010 50 2 2 989 54 5525 51 2 2
2112 0 18708 50 3 2 379 0 2082 52 2 2
2097 0 18710 48 3 3 365 0 2082 50 3 3
115 0 236 48 3 3 107 0 273 50 3 3
103 0 223 50 3 3 95 0 263 52 3 3
106 0 331 46 4 4 103 0 393 48 4 4
509 0 3703 45 4 4 171 0 800 47 4 4
502 0 3703 42 5 5 164 0 800 44 4 4
492 0 3704 40 5 5 155 0 799 42 5 5
560 0 3795 38 5 5 179 0 827 39 5 5
713 0 4702 37 6 5 191 0 886 38 5 5
2989 0 21231 37 5 5 434 0 2454 38 5 5
3937 0 22099 34 6 5 854 0 3323 35 6 5
4045 0 22119 33 6 5 881 0 3325 34 6 5
4047 0 22119 34 6 5 883 0 3324 35 5 5
4037 0 22120 39 5 5 868 0 3321 39 5 5
4041 0 22120 40 4 5 872 0 3320 40 4 5
4043 0 22119 42 4 4 874 0 3320 42 4 4
4043 0 22119 40 4 5 875 0 3319 40 4 5
4228 0 22142 41 4 4 938 0 3328 41 4 4
5770 0 28518 42 4 3 1324 0 6198 42 4 3
5371 0 28353 44 4 3 1260 0 6172 44 4 3
5377 0 28352 45 3 2 1265 0 6171 45 3 2
5377 0 28351 46 3 2 1266 0 6171 46 3 2
5310 0 28351 47 3 2 1243 0 6171 47 3 2
5151 0 28240 44 3 3 1227 0 6165 44 3 3
2884 0 19460 44 3 3 992 0 5758 44 3 3
1927 0 18415 44 4 3 564 0 5316 44 4 3
1817 0 18378 43 4 4 535 0 5313 43 4 4
1812 0 18379 40 5 5 530 0 5314 40 5 5
1807 0 18379 34 6 6 526 0 5314 34 6 6
1803 0 18380 31 6 8 522 0 5314 31 6 8
1800 0 18380 30 7 8 519 0 5314 30 7 8
1796 0 18380 29 7 9 515 0 5315 29 7 9
1609 0 18328 26 9 10 451 0 5304 26 9 10
48 0 190 23 10 12 42 0 172 23 10 12
4642 0 45489 21 11 13 590 0 5129 21 11 13
5174 0 45921 21 11 13 664 0 5153 21 11 13
5171 0 45922 18 13 14 661 0 5154 18 13 14
5175 0 45921 20 12 14 665 0 5153 20 12 14
5171 0 45921 22 11 13 666 0 5154 22 11 13
6455 0 47167 24 9 13 831 0 5224 24 9 13
6545 0 47181 25 9 13 840 0 5225 25 9 13
6553 0 47180 28 8 12 847 0 5224 29 7 12
6557 0 47179 33 6 11 851 0 5224 34 6 11
6566 0 47178 34 6 10 859 0 5223 35 6 9
6571 0 47178 36 5 9 863 0 5222 37 5 9
6570 0 47178 37 5 9 864 0 5222 38 5 9
6577 0 47177 40 5 8 869 0 5221 41 4 8
6577 0 47177 42 4 6 869 0 5221 43 4 6
6582 0 47176 45 4 5 874 0 5221 46 4 5
2331 0 14270 45 4 5 333 0 1140 46 4 5
1798 0 12693 45 4 5 257 0 1002 46 4 5
2762 0 14604 49 4 4 404 0 1393 50 3 4
2755 0 14605 47 4 4 398 0 1394 48 4 4
3288 0 17187 48 4 4 420 0 1451 49 4 4
2699 0 15578 48 4 4 295 0 1232 49 4 4
2610 0 15514 48 4 4 287 0 1224 49 4 4
3151 0 16719 47 4 4 361 0 1441 47 4 4
3389 0 17030 44 4 4 403 0 1514 44 4 4
5146 0 22015 46 4 4 507 0 1789 46 4 4
5143 0 22016 46 4 3 503 0 1790 46 4 3
5144 0 22016 47 4 3 504 0 1790 48 4 3
7312 0 28956 46 4 3 828 0 3422 46 4 3
7318 0 28955 49 4 3 833 0 3421 49 4 3
9243 0 35161 46 4 3 1061 0 3881 46 4 3
10181 0 39474 48 4 3 1239 0 4470 48 4 3
12973 0 49324 47 3 3 1842 0 6391 47 3 3
12139 0 48978 44 4 3 1736 0 6351 44 4 3
12917 0 50248 45 3 2 1843 0 6453 45 3 2
12387 0 49528 42 4 3 1820 0 6445 42 4 3
11695 0 48939 41 4 3 1782 0 6432 41 3 3
11703 0 48937 42 3 3 1787 0 6431 42 3 3
11214 0 48628 40 3 3 1727 0 6402 40 3 3
10974 0 48559 42 3 3 1684 0 6394 41 3 3
9213 0 46732 42 3 3 1576 0 6343 41 3 3
9218 0 46731 42 3 2 1581 0 6341 41 3 2
9220 0 46731 41 3 3 1582 0 6341 40 3 3
7051 0 42875 41 3 3 1259 0 5674 40 3 3
7054 0 42874 42 3 3 1262 54 5673 41 3 3
5140 0 37839 45 3 3 1046 54 5377 44 3 3
3946 0 32764 47 3 3 895 27 4911 46 3 3
1158 0 12183 49 3 3 297 0 1454 48 3 3
1029 0 12129 47 3 4 256 0 1411 46 3 4
249 0 1612 45 4 6 147 0 586 44 4 7
243 0 1612 43 4 9 141 0 586 42 4 10
230 0 1611 40 5 13 130 0 582 39 5 13
2444 0 24977 38 5 15 277 0 1583 37 5 15
2386 0 24969 38 5 15 257 0 1573 38 5 15
2383 0 24969 35 6 16 256 0 1574 36 6 15
2431 0 24978 36 6 15 273 0 1594 37 5 15
2423 0 24978 35 6 16 266 0 1595 36 6 15
2423 0 24978 34 6 16 269 0 1595 35 6 16
2417 0 24979 32 7 17 265 0 1596 33 7 17
2945 0 25761 32 7 17 290 0 1606 33 7 17
3227 0 25886 31 7 17 357 0 1679 32 7 17
3400 0 25920 29 7 18 410 0 1685 30 7 17
3549 0 25960 30 7 16 429 0 1696 31 7 16
3656 0 25978 33 6 12 448 0 1705 34 6 12
3776 0 25991 37 5 9 475 0 1711 38 5 9
3787 0 25990 40 5 7 485 0 1711 41 5 6
3929 0 26021 43 4 5 501 0 1714 44 4 5
1842 0 8048 45 4 5 362 0 925 45 4 5
1912 0 8128 44 4 5 367 0 931 43 4 5
2065 0 8194 45 4 5 430 0 990 44 4 5
2163 0 8339 42 4 5 447 0 1048 41 4 6
2183 0 8337 45 4 4 458 0 1054 44 4 5
