193051 0 543386 50 3 2 6667 0 18263 51 3 2
184877 0 525762 49 4 2 6503 0 17962 51 3 2
182426 0 519656 51 3 2 6553 0 18104 53 3 2
180104 0 511171 50 3 2 6322 0 17470 52 3 2
179525 0 518132 50 3 2 6264 0 17573 51 3 2
164349 0 495670 51 3 2 5765 0 16906 52 3 2
151075 0 479823 51 4 2 5319 0 16401 52 3 2
136422 0 455893 50 4 2 4834 0 15665 51 4 2
121505 0 422255 50 4 2 4272 0 14207 51 4 2
109145 0 397702 50 4 2 3843 0 13365 51 4 2
94777 0 377278 48 4 3 3299 0 12555 49 4 3
105131 0 383676 46 4 3 3769 0 13194 47 4 3
111256 0 398520 50 3 3 3926 0 13474 51 3 3
112588 0 384488 48 4 3 3907 0 12921 49 4 3
105569 0 359333 49 3 3 3599 0 11971 50 3 3
101993 0 341062 49 3 3 3463 0 11394 50 3 3
109913 0 345438 51 3 3 3579 0 11112 51 3 3
105082 0 332773 53 3 3 3374 0 10451 53 3 3
99648 0 324155 54 3 3 3222 0 10253 54 3 3
97736 0 310412 54 3 3 3160 0 9853 54 3 3
103537 0 313859 56 3 2 3313 0 9904 56 3 2
115996 0 327354 55 3 2 3669 0 10256 55 3 2
125827 0 331406 56 2 2 3945 0 10346 56 2 2
133634 0 335287 57 2 2 4194 0 10500 57 2 2
138689 26 337964 58 2 2 4376 0 10605 58 2 1
150453 52 346432 57 2 1 4724 20 10900 57 2 1
140140 0 327171 59 2 1 4236 0 9647 59 2 1
134747 0 302522 58 2 1 4028 0 8747 58 2 1
128706 0 303176 61 2 1 3827 0 8690 60 2 1
132203 0 307260 61 2 1 3964 0 8859 60 2 1
126314 0 298390 61 2 1 3827 0 8729 60 2 1
111338 0 283431 61 2 1 3432 0 8463 60 2 1
104541 0 265746 61 2 1 3206 0 7772 60 2 1
101340 0 265064 58 3 1 3122 0 7766 57 3 1
96365 0 257080 57 3 2 2995 0 7602 56 3 2
90556 0 252698 54 3 2 2834 0 7531 53 3 2
78097 0 233602 54 3 2 2473 0 7003 53 3 2
76994 0 236731 52 3 2 2680 0 7956 51 3 2
92377 0 259969 51 3 2 3102 0 8538 50 3 2
102400 0 272070 53 3 2 3349 0 8744 52 3 2
104985 0 281061 54 3 2 3368 0 8764 53 3 2
107749 0 273065 54 3 2 3388 0 8268 53 3 2
113376 0 275964 54 3 2 3499 0 8275 53 3 2
119235 0 282631 53 3 2 3710 0 8626 52 3 2
122023 0 288369 53 3 2 3752 0 8758 52 3 2
126106 0 298178 52 3 2 3898 0 9097 51 3 2
131665 0 305085 53 3 2 4048 0 9203 53 3 2
139205 0 310769 53 3 2 4256 0 9331 53 3 2
148370 0 316189 54 3 2 4570 0 9586 54 3 2
159053 0 323279 56 2 2 4871 0 9769 56 2 2
161798 0 325392 58 2 2 4947 0 9811 58 2 2
165437 0 329642 58 2 2 5092 0 10057 58 2 2
165867 0 331425 58 2 2 4864 0 9538 58 2 1
150257 0 320879 59 2 2 4388 0 9099 58 2 2
135178 0 309350 60 2 1 3959 0 8799 59 2 1
120828 0 290972 58 2 2 3586 0 8380 57 2 2
105060 0 275500 56 3 2 3152 0 8007 55 3 2
90909 0 262099 56 3 2 2828 0 7806 55 3 2
76538 0 243644 51 3 3 2388 0 7204 51 3 3
62792 0 222715 52 3 3 2035 0 6676 52 3 3
56260 0 206568 51 3 3 1833 0 6125 51 3 3
66786 0 219755 49 4 3 2430 0 7705 48 4 3
78249 0 231607 49 3 3 2760 0 8004 48 4 3
96482 0 277291 49 3 3 3239 0 8902 48 3 3
104513 0 285372 47 3 3 3524 0 9207 46 3 4
127112 0 325278 47 3 3 4121 0 10031 46 3 3
142716 0 352762 47 3 3 4485 0 10434 46 3 3
140341 0 352187 49 3 3 4428 0 10319 48 3 3
141108 0 359575 49 3 3 4486 0 10701 49 3 3
153213 0 371543 49 3 3 4843 0 10895 49 3 3
163588 0 374322 48 3 3 5071 0 10911 48 3 3
173876 0 380591 51 2 3 5360 0 11075 51 2 3
181612 26 384565 51 2 2 5578 52 11177 51 2 2
197362 75 401595 52 2 1 5998 52 11579 52 2 1
205721 104 403140 54 2 1 6210 52 11602 55 2 1
212699 104 406388 53 2 1 6372 127 11661 54 2 1
209921 102 408530 52 2 1 6004 52 11137 53 2 1
198520 52 403809 52 2 1 5681 52 10992 53 2 1
179711 52 378966 51 2 2 5103 52 10285 52 2 2
166071 0 374245 52 2 2 4629 0 9953 53 2 1
140735 0 340556 53 3 1 3960 0 9101 54 3 1
121492 0 306927 51 3 2 3451 0 8299 52 3 2
114708 0 298689 48 3 3 3252 0 8140 49 3 3
106357 0 280430 49 3 3 2989 0 7394 50 3 3
94244 0 262217 50 3 3 2631 0 7011 51 3 3
83881 0 255430 50 3 2 2420 0 6903 51 3 2
93537 0 265364 49 3 3 2830 0 7638 50 3 3
110486 0 288426 48 3 3 3220 0 8258 49 3 3
115001 0 279366 48 3 3 3318 0 7865 49 3 3
127185 0 304212 46 3 3 3644 0 8629 46 3 3
135197 0 312021 44 3 3 3830 0 8769 44 3 3
134892 0 311577 46 3 3 3741 0 8512 46 3 3
134690 0 321645 49 3 2 3717 0 8681 49 3 2
134151 0 323800 49 3 2 3787 0 8945 49 3 2
141345 0 327897 49 3 2 3953 0 9048 49 3 2
147671 52 329149 52 2 2 4082 52 9049 52 2 2
158726 104 333050 52 2 2 4319 52 9090 52 2 2
171832 104 340948 52 2 1 4661 153 9312 52 2 1
179971 260 342352 52 2 1 4868 561 9343 52 2 1
195348 361 349231 51 2 1 5221 831 9441 51 2 1
200298 361 350418 52 2 1 5333 855 9459 52 2 1
180366 222 339543 52 2 1 4640 602 8770 52 2 1
155696 104 318683 53 2 1 4031 52 8084 53 2 1
135437 52 303688 52 2 2 3524 52 7803 52 2 2
114891 0 274421 54 2 2 2983 0 6812 54 2 2
99883 0 257034 55 3 2 2622 0 6414 55 3 2
86877 0 236149 53 3 2 2330 0 6057 53 3 2
81773 0 217032 52 3 2 2273 0 5765 52 3 2
97007 0 245467 50 3 2 2771 0 6513 51 3 2
99499 0 251120 49 3 2 2905 0 6730 50 3 2
107054 0 267413 47 3 2 3166 0 7233 48 3 2
105648 0 269914 50 3 2 3212 0 7420 51 3 2
117487 0 284699 50 3 2 3627 0 8051 51 3 2
127754 0 297538 48 3 2 4130 0 8907 48 3 2
120797 0 290922 50 3 2 4034 0 8903 50 3 2
122184 0 297143 48 3 2 4036 0 8969 48 3 2
129254 0 300402 50 3 2 4277 0 9069 50 3 2
135035 0 314313 52 3 2 4438 0 9422 52 3 2
142669 0 321583 54 2 2 4726 0 9807 54 2 2
151253 26 329087 55 2 2 5003 52 10105 55 2 2
158500 52 334903 57 2 2 5191 52 10173 57 2 2
164636 52 338742 59 2 1 5360 52 10265 59 2 1
171148 52 345296 62 2 1 5475 52 10329 62 2 1
158742 52 334075 64 2 1 4968 52 9918 63 2 1
151755 52 324445 65 2 1 4795 52 9767 64 2 1
144819 52 318326 66 2 1 4570 52 9531 65 2 1
142095 52 318262 64 2 1 4476 52 9489 63 2 1
126211 0 299863 64 2 1 3938 0 8849 63 2 1
114846 0 288732 67 2 1 3483 0 8137 67 2 1
113636 0 291671 68 2 1 3476 0 8421 68 2 1
109697 0 283770 68 2 1 3406 0 8336 68 2 1
108410 0 283401 68 2 1 3345 0 8326 68 2 1
110402 0 275364 66 2 1 3450 0 8241 66 2 1
106758 0 267257 65 2 1 3346 0 7871 65 2 1
106985 0 261998 65 2 1 3335 0 7615 65 2 1
103778 0 255663 64 2 1 3303 0 7648 64 2 1
104856 0 253101 62 2 1 3414 0 7731 62 2 1
105182 0 249681 60 2 1 3487 0 7865 60 2 1
105834 0 248669 59 2 1 3561 0 8092 59 2 1
105869 0 251482 58 2 1 3484 0 8033 58 2 1
107612 0 251756 60 2 1 3555 0 8134 60 2 1
113066 0 256029 60 2 1 3651 0 8117 60 2 1
103997 0 250313 62 2 1 3427 0 7997 62 2 1
96965 0 244019 61 2 1 3179 0 7753 61 2 1
89765 0 233569 64 2 1 2935 0 7240 64 2 1
87354 0 231567 61 2 2 2872 0 7206 61 2 2
81560 0 226643 61 2 2 2688 0 7051 61 2 2
73768 0 215760 61 2 3 2413 0 6622 61 2 3
69780 0 213478 60 3 3 2234 0 6427 60 2 3
69962 0 211244 59 3 3 2461 0 6791 59 3 3
84438 0 222900 56 3 3 2891 0 7027 56 3 3
84025 0 222528 58 2 3 2932 0 7057 58 2 3
78701 0 214292 60 2 3 2757 0 6710 60 2 3
75137 0 197370 58 2 3 2657 0 6020 58 2 3
75183 0 189306 59 2 3 2692 0 5910 59 2 3
85859 0 191837 57 2 3 2939 0 5857 57 2 3
81657 26 180431 55 2 3 2858 0 5717 55 2 3
94183 52 198913 54 2 3 3172 52 5978 54 2 3
106900 79 211063 55 2 3 3558 52 6325 55 2 3
111999 104 218705 55 2 3 3755 52 6801 55 2 3
119455 160 221738 57 2 2 3992 171 6876 57 2 2
137660 310 235078 58 1 1 4469 609 7119 58 2 1
145371 362 237102 59 1 1 4672 678 7143 59 1 1
151858 361 255061 57 1 1 4810 665 7395 57 1 1
145340 310 253421 59 1 1 4390 472 6984 59 1 1
134088 131 252224 62 2 1 3995 150 6866 62 2 1
133100 104 265990 60 2 1 3903 52 7529 60 2 1
136692 98 281815 60 2 1 4068 52 8446 60 2 1
136458 52 296442 61 2 1 4117 52 9296 61 2 1
140829 0 325473 59 2 2 4168 0 9725 59 2 2
129209 0 333819 62 2 2 3945 0 10155 62 2 2
122565 0 330463 62 2 2 3786 0 10128 63 2 2
122991 0 329795 60 2 2 3790 0 10119 61 2 2
125023 0 339045 61 2 2 3710 0 10101 62 2 2
122393 0 336201 60 2 2 3557 0 9806 61 2 2
120049 0 339284 59 3 2 3415 0 9794 60 3 2
115509 0 358199 61 3 2 3395 0 10635 62 3 2
115576 0 356694 57 3 2 3380 0 10590 58 3 2
117560 0 361931 57 3 2 3423 0 10644 58 3 2
115085 0 361376 57 3 2 3351 0 10636 58 3 2
117143 0 371974 58 3 2 3427 0 10978 59 3 2
122538 0 363422 56 3 2 3471 0 10390 57 3 2
115219 0 350380 55 3 2 3160 0 9597 57 3 2
107486 0 335652 57 3 2 2862 0 8715 59 3 2
95253 0 304018 55 3 3 2602 0 8173 57 3 3
87506 0 285684 53 3 3 2340 0 7446 55 3 3
85974 0 284898 52 3 4 2299 0 7415 53 3 4
73224 0 272629 53 3 4 2003 0 7180 54 3 4
58475 0 249078 50 3 4 1700 0 6838 51 3 4
81008 0 305129 48 3 4 2566 0 9308 49 3 4
89051 0 328106 50 3 4 3020 0 10801 50 3 4
90516 0 317319 50 3 4 2960 0 10327 50 3 4
93380 0 332720 53 3 3 3038 0 10617 52 3 3
100635 0 341554 53 3 3 3410 0 11391 52 3 3
109272 0 350098 53 3 3 3653 0 11574 51 3 3
110694 0 343635 52 3 3 3706 0 11378 51 3 3
106270 0 343460 54 3 3 3701 0 11513 53 3 3
107955 0 344169 55 2 3 3764 0 11537 53 2 3
115034 0 356543 57 2 3 3987 0 11931 54 2 3
116754 0 357230 58 2 3 4062 0 11975 55 2 3
122435 52 359072 59 2 1 4303 52 12087 56 2 1
126497 52 359581 60 2 1 4416 52 12087 57 2 1
136889 52 365810 62 2 1 4676 52 12211 59 2 1
148313 52 369707 61 2 1 5053 52 12310 59 2 1
128450 52 329234 62 2 1 4277 52 10770 61 2 1
122502 52 305842 59 2 1 3907 52 9329 59 2 1
114827 52 299152 57 2 1 3671 52 8859 57 2 1
106500 52 282021 58 2 1 3453 52 8525 59 2 1
96674 52 258992 59 2 1 3052 52 7364 60 2 1
89871 52 247937 60 2 1 2865 52 7063 62 2 1
85914 52 244004 60 2 1 2718 0 6873 62 2 1
80852 52 238195 62 2 1 2526 26 6546 64 2 1
87429 52 242327 61 2 1 2684 52 6618 63 2 1
83098 52 225156 59 2 1 2539 52 5858 62 2 1
90936 52 230882 60 2 1 2756 52 5954 63 2 1
86640 52 227094 60 2 1 2568 52 5661 63 2 1
88521 52 228526 59 2 1 2636 52 5737 62 2 1
81843 52 220019 57 2 1 2465 52 5489 60 2 1
74460 52 212632 59 2 1 2271 52 5255 61 2 1
71262 52 209138 60 2 1 2200 52 5170 61 2 1
68523 52 203546 61 2 1 2195 52 5119 62 2 1
65623 52 181504 62 2 1 2169 52 4856 63 2 1
85771 52 215192 61 2 1 2763 52 5776 62 2 1
83323 52 200016 60 2 1 2685 52 5441 61 2 1
88221 52 206149 58 2 1 2816 52 5613 59 2 1
81432 52 191060 57 2 1 2640 52 5286 57 2 2
88064 52 216209 56 2 2 2867 52 6389 56 2 2
85581 52 231433 57 2 2 2771 20 6676 57 2 2
89873 0 242456 57 2 2 2992 0 7473 57 2 2
88938 0 244856 56 2 2 3027 0 7697 56 2 2
96540 0 260136 58 2 2 3359 0 8488 58 2 2
96198 0 266077 58 2 2 3401 0 8874 58 2 2
101238 0 269262 59 2 1 3599 0 9013 59 2 1
100757 0 268755 58 2 1 3519 0 8968 58 2 1
