-28695	1
-28679	1
-28669	1
-28662	1
-28615	1
-28613	1
-28609	1
-28608	1
-28600	2
-28595	1
-28594	1
-28574	1
-28566	1
-28555	1
-28553	1
-28549	1
-28522	1
-28520	1
-28502	1
-28496	1
-28485	1
-28480	1
-28474	1
-28462	1
-28450	1
-28432	1
-28427	1
-28417	1
-28413	1
-28397	1
-28384	1
-28367	1
-28363	1
-28355	1
-28353	1
-28350	1
-28347	1
-28344	1
-28343	1
-28331	1
-28323	2
-28317	1
-28316	1
-28305	1
-28302	1
-28297	1
-28296	1
-28292	1
-28291	1
-28287	1
-28286	1
-28267	1
-28263	1
-28257	1
-28254	1
-28250	1
-28249	1
-28239	1
-28228	1
-28227	1
-28222	1
-28186	1
-28174	2
-28166	1
-28157	1
-28150	1
-28147	1
-28146	1
-28136	1
-28132	1
-28125	2
-28118	1
-28117	1
-28104	1
-28091	1
-28087	1
-28086	1
-28078	1
-28068	1
-28067	1
-28061	1
-28059	1
-28050	1
-28046	1
-28036	1
-28032	1
-28022	1
-28018	1
-28009	1
-27999	2
-27998	1
-27982	1
-27975	2
-27964	1
-27961	1
-27958	1
-27936	1
-27934	1
-27929	1
-27921	1
-27913	2
-27911	2
-27908	1
-27903	1
-27900	1
-27894	1
-27893	1
-27891	1
-27871	1
-27864	2
-27859	1
-27854	1
-27837	1
-27833	1
-27826	1
-27816	1
-27813	1
-27809	1
-27803	1
-27802	1
-27798	1
-27791	1
-27787	2
-27785	1
-27777	2
-27775	1
-27773	1
-27745	1
-27704	1
-27703	1
-27701	1
-27683	1
-27655	1
-27644	1
-27642	1
-27627	1
-27620	2
-27617	1
-27612	1
-27611	1
-27588	1
-27587	1
-27584	1
-27583	1
-27566	1
-27565	1
-27558	1
-27557	1
-27554	1
-27546	1
-27541	1
-27537	1
-27528	1
-27524	1
-27522	1
-27514	1
-27513	1
-27509	1
-27507	1
-27491	1
-27470	1
-27468	1
-27464	1
-27455	1
-27454	1
-27448	1
-27446	1
-27433	1
-27421	1
-27416	2
-27413	1
-27410	1
-27399	1
-27391	1
-27386	1
-27382	1
-27379	1
-27374	1
-27365	1
-27359	1
-27345	1
-27342	1
-27322	1
-27320	1
-27318	1
-27298	1
-27287	1
-27277	1
-27268	1
-27262	1
-27258	1
-27257	2
-27252	1
-27250	1
-27246	1
-27229	1
-27224	1
-27219	1
-27206	1
-27187	1
-27181	1
-27178	1
-27173	1
-27171	1
-27170	1
-27166	1
-27132	1
-27130	1
-27126	1
-27125	1
-27115	1
-27112	1
-27099	1
-27093	1
-27091	1
-27078	2
-27075	1
-27066	1
-27062	1
-27055	1
-27052	1
-27037	1
-27016	2
-27007	1
-26987	1
-26980	1
-26979	1
-26962	1
-26955	1
-26953	1
-26941	1
-26939	1
-26935	1
-26929	1
-26919	1
-26918	1
-26916	1
-26911	1
-26882	1
-26880	1
-26875	1
-26856	4
-26853	1
-26851	1
-26849	1
-26846	1
-26844	1
-26835	1
-26830	1
-26824	1
-26823	1
-26815	1
-26810	1
-26807	1
-26795	1
-26794	1
-26790	1
-26779	1
-26778	1
-26766	1
-26765	1
-26763	1
-26758	1
-26756	1
-26748	1
-26745	1
-26744	1
-26733	1
-26729	1
-26724	1
-26716	1
-26705	1
-26696	1
-26692	1
-26688	1
-26674	1
-26670	1
-26669	1
-26659	1
-26655	1
-26652	1
-26644	1
-26637	1
-26615	1
-26613	1
-26609	1
-26608	1
-26600	1
-26593	1
-26592	1
-26584	1
-26580	1
-26576	1
-26572	1
-26562	1
-26561	1
-26552	1
-26536	1
-26520	1
-26519	1
-26515	1
-26509	1
-26505	1
-26499	1
-26497	1
-26495	1
-26492	1
-26485	1
-26463	1
-26459	1
-26457	1
-26456	1
-26451	1
-26450	1
-26439	1
-26433	2
-26416	1
-26397	1
-26391	1
-26382	2
-26376	1
-26372	1
-26370	1
-26365	1
-26364	1
-26363	1
-26357	1
-26354	1
-26340	3
-26334	1
-26323	1
-26320	1
-26292	1
-26291	1
-26284	1
-26281	1
-26258	1
-26251	1
-26247	1
-26246	1
-26240	1
-26229	1
-26228	1
-26217	1
-26211	1
-26204	1
-26202	1
-26196	1
-26186	1
-26179	1
-26177	1
-26176	1
-26172	1
-26169	1
-26166	1
-26156	1
-26153	1
-26143	1
-26135	1
-26134	1
-26123	1
-26120	1
-26116	1
-26115	1
-26092	1
-26087	1
-26083	1
-26076	1
-26073	2
-26065	1
-26062	1
-26060	1
-26058	1
-26045	1
-26037	1
-26035	1
-26029	1
-26027	1
-26024	1
-26023	1
-26021	1
-26020	1
-26011	1
-26002	1
-25999	1
-25996	1
-25981	1
-25977	1
-25956	1
-25944	1
-25940	1
-25938	1
-25936	1
-25934	1
-25930	1
-25928	1
-25921	1
-25920	1
-25915	1
-25912	1
-25911	1
-25910	1
-25905	1
-25898	2
-25893	1
-25891	1
-25889	1
-25882	1
-25869	1
-25867	1
-25866	1
-25863	2
-25861	1
-25860	1
-25851	1
-25849	1
-25846	1
-25843	1
-25841	1
-25838	1
-25836	1
-25832	1
-25824	2
-25822	1
-25821	2
-25818	1
-25815	2
-25809	1
-25807	1
-25805	1
-25802	1
-25793	1
-25789	1
-25782	1
-25780	1
-25779	1
-25770	1
-25769	1
-25752	1
-25746	1
-25742	1
-25741	1
-25740	1
-25739	1
-25736	1
-25734	1
-25733	1
-25731	1
-25701	1
-25695	1
-25694	1
-25691	1
-25688	1
-25685	1
-25676	1
-25675	1
-25671	1
-25660	1
-25632	1
-25630	1
-25622	1
-25620	1
-25617	1
-25611	1
-25602	1
-25601	1
-25600	1
-25597	1
-25591	1
-25586	1
-25585	1
-25581	1
-25565	2
-25563	1
-25560	1
-25556	1
-25555	1
-25552	1
-25550	1
-25545	1
-25538	1
-25535	1
-25533	1
-25529	2
-25528	1
-25517	1
-25514	1
-25500	1
-25489	1
-25488	1
-25475	1
-25469	1
-25468	1
-25464	1
-25459	1
-25456	1
-25453	1
-25446	1
-25441	1
-25439	1
-25437	1
-25432	1
-25430	2
-25426	1
-25424	1
-25421	1
-25415	1
-25410	1
-25399	1
-25392	1
-25378	1
-25374	1
-25369	1
-25367	2
-25361	1
-25357	1
-25349	1
-25348	1
-25342	1
-25340	1
-25338	1
-25336	1
-25335	1
-25326	1
-25318	2
-25316	1
-25311	2
-25301	1
-25300	1
-25296	1
-25294	1
-25293	2
-25292	1
-25290	1
-25282	1
-25275	1
-25273	2
-25272	1
-25270	1
-25268	1
-25265	2
-25257	1
-25255	1
-25251	1
-25244	1
-25243	1
-25242	2
-25238	1
-25237	1
-25225	1
-25223	1
-25219	2
-25209	1
-25208	1
-25202	1
-25201	1
-25196	1
-25183	1
-25182	1
-25178	1
-25172	1
-25168	1
-25163	1
-25155	1
-25148	1
-25144	1
-25142	1
-25141	1
-25140	1
-25136	1
-25129	1
-25126	1
-25119	1
-25111	1
-25104	1
-25101	1
-25099	1
-25096	1
-25093	1
-25076	1
-25072	1
-25055	2
-25052	1
-25051	1
-25050	1
-25049	1
-25033	1
-25025	1
-25023	1
-25019	1
-25016	1
-25013	2
-25007	1
-25006	1
-25003	1
-24987	1
-24986	2
-24970	1
-24968	1
-24961	1
-24954	1
-24942	1
-24941	1
-24929	2
-24923	1
-24904	1
-24902	1
-24896	1
-24893	1
-24885	1
-24884	1
-24881	1
-24872	1
-24869	1
-24865	1
-24861	1
-24854	1
-24851	1
-24847	1
-24846	1
-24845	1
-24839	1
-24837	1
-24828	1
-24823	1
-24817	1
-24815	2
-24801	1
-24794	1
-24793	1
-24792	1
-24790	1
-24780	1
-24776	1
-24774	1
-24759	1
-24746	1
-24744	2
-24742	1
-24741	1
-24731	1
-24730	1
-24723	1
-24720	1
-24719	2
-24705	1
-24704	1
-24695	1
-24681	1
-24677	1
-24676	1
-24671	1
-24668	1
-24661	1
-24656	1
-24655	1
-24652	1
-24648	1
-24647	1
-24641	1
-24638	2
-24637	1
-24629	1
-24623	1
-24621	1
-24619	1
-24618	1
-24617	1
-24596	1
-24592	1
-24589	1
-24581	1
-24571	1
-24555	1
-24553	2
-24552	2
-24551	2
-24543	1
-24542	1
-24539	1
-24535	1
-24522	1
-24521	1
-24515	1
-24514	1
-24511	1
-24510	1
-24503	2
-24499	1
-24498	1
-24493	2
-24491	1
-24490	2
-24487	2
-24478	1
-24476	1
-24471	1
-24469	1
-24465	1
-24454	2
-24445	1
-24442	1
-24441	1
-24439	1
-24430	1
-24426	1
-24422	1
-24417	1
-24413	2
-24405	1
-24402	1
-24390	1
-24386	3
-24385	1
-24379	1
-24377	1
-24363	1
-24361	1
-24359	1
-24352	1
-24341	1
-24340	1
-24317	1
-24313	1
-24309	1
-24307	1
-24305	1
-24302	1
-24300	1
-24299	1
-24297	1
-24292	1
-24289	1
-24286	1
-24282	1
-24279	1
-24278	1
-24274	1
-24273	1
-24263	1
-24256	1
-24255	1
-24242	1
-24230	1
-24226	1
-24223	2
-24222	1
-24219	2
-24217	1
-24212	1
-24208	1
-24205	1
-24204	1
-24200	1
-24197	1
-24190	1
-24188	1
-24184	1
-24179	1
-24166	1
-24164	1
-24163	1
-24154	1
-24153	1
-24151	1
-24140	1
-24139	1
-24138	1
-24135	1
-24131	1
-24130	1
-24129	2
-24126	2
-24124	1
-24119	1
-24114	1
-24111	1
-24091	1
-24089	1
-24086	1
-24085	1
-24076	1
-24075	1
-24060	1
-24057	1
-24051	1
-24047	1
-24045	1
-24044	1
-24043	1
-24040	2
-24039	1
-24032	1
-24025	1
-24021	1
-24020	1
-24019	1
-24018	1
-24007	1
-24001	1
-23999	1
-23998	1
-23993	3
-23990	2
-23988	2
-23984	1
-23982	1
-23981	1
-23980	2
-23975	1
-23970	1
-23967	1
-23964	1
-23946	1
-23941	1
-23933	1
-23930	1
-23929	1
-23928	1
-23923	1
-23916	1
-23912	1
-23904	1
-23903	1
-23896	1
-23895	1
-23886	1
-23882	1
-23876	1
-23872	1
-23862	1
-23853	1
-23851	1
-23846	2
-23844	1
-23840	1
-23837	2
-23834	1
-23831	1
-23830	2
-23829	1
-23825	2
-23822	1
-23816	1
-23815	1
-23813	1
-23812	1
-23810	1
-23806	1
-23805	1
-23803	1
-23802	1
-23800	1
-23799	1
-23796	1
-23785	1
-23783	1
-23780	2
-23775	1
-23774	1
-23768	2
-23766	1
-23762	2
-23757	1
-23747	1
-23745	1
-23743	1
-23741	1
-23739	1
-23735	1
-23734	1
-23732	1
-23726	1
-23724	1
-23723	1
-23720	1
-23717	1
-23715	1
-23713	1
-23712	1
-23705	1
-23703	1
-23700	1
-23698	1
-23696	1
-23694	2
-23686	1
-23680	1
-23676	1
-23673	1
-23672	1
-23655	1
-23649	1
-23647	1
-23645	1
-23641	1
-23636	1
-23634	1
-23625	1
-23624	1
-23623	1
-23619	1
-23618	2
-23606	2
-23605	1
-23601	1
-23599	1
-23597	2
-23591	1
-23590	1
-23588	1
-23585	1
-23576	1
-23575	2
-23574	1
-23573	1
-23569	1
-23567	2
-23566	2
-23564	1
-23560	1
-23558	1
-23557	1
-23553	1
-23552	1
-23550	1
-23547	1
-23544	1
-23540	1
-23539	2
-23533	1
-23532	1
-23524	1
-23517	1
-23516	1
-23513	2
-23509	1
-23506	1
-23504	3
-23502	1
-23491	2
-23489	1
-23486	1
-23484	2
-23482	1
-23481	1
-23479	1
-23476	1
-23475	1
-23474	1
-23468	1
-23462	2
-23460	1
-23456	1
-23450	1
-23449	1
-23448	1
-23446	1
-23442	1
-23427	2
-23424	1
-23423	1
-23422	1
-23419	1
-23418	1
-23414	1
-23412	1
-23410	2
-23409	1
-23407	2
-23403	1
-23389	1
-23388	1
-23380	1
-23379	1
-23378	1
-23377	1
-23375	1
-23374	1
-23371	1
-23370	1
-23366	2
-23363	2
-23360	1
-23356	1
-23355	1
-23354	1
-23349	1
-23348	1
-23346	1
-23339	2
-23338	1
-23335	1
-23334	1
-23323	1
-23317	1
-23316	2
-23315	1
-23311	1
-23308	1
-23306	1
-23298	1
-23297	2
-23292	1
-23286	1
-23281	2
-23280	2
-23279	1
-23278	1
-23276	1
-23275	1
-23260	1
-23259	2
-23258	2
-23257	1
-23256	2
-23255	1
-23252	1
-23247	1
-23243	1
-23242	1
-23240	1
-23235	2
-23234	1
-23233	1
-23231	1
-23221	3
-23220	1
-23214	1
-23211	1
-23209	1
-23205	2
-23196	1
-23195	1
-23190	1
-23188	1
-23183	1
-23181	1
-23178	1
-23177	2
-23171	2
-23169	1
-23165	1
-23164	1
-23161	1
-23160	1
-23158	1
-23155	1
-23154	1
-23151	1
-23145	1
-23143	1
-23140	1
-23135	1
-23131	1
-23125	1
-23120	1
-23119	1
-23117	1
-23114	1
-23107	1
-23096	1
-23095	1
-23094	2
-23092	2
-23091	2
-23090	1
-23088	1
-23086	2
-23073	1
-23069	1
-23067	1
-23065	2
-23058	1
-23056	1
-23053	1
-23052	1
-23046	1
-23042	1
-23036	1
-23030	1
-23027	1
-23025	2
-23022	1
-23021	2
-23020	1
-23014	2
-23012	1
-23010	2
-23009	1
-23007	1
-23006	1
-23003	1
-23001	1
-22977	1
-22976	1
-22967	2
-22966	1
-22964	1
-22963	1
-22960	1
-22953	1
-22948	2
-22942	1
-22940	1
-22936	2
-22933	1
-22932	1
-22931	1
-22930	1
-22929	1
-22928	1
-22927	1
-22926	2
-22921	1
-22920	1
-22914	1
-22912	1
-22907	1
-22890	3
-22883	1
-22882	2
-22874	1
-22872	1
-22871	1
-22866	1
-22865	1
-22864	1
-22863	2
-22862	1
-22860	1
-22859	1
-22854	1
-22852	1
-22845	1
-22841	1
-22839	1
-22836	1
-22835	1
-22828	1
-22827	1
-22824	1
-22818	1
-22811	1
-22809	1
-22803	1
-22802	1
-22801	1
-22800	1
-22799	1
-22797	1
-22794	2
-22793	1
-22789	1
-22788	1
-22787	1
-22781	1
-22777	1
-22772	2
-22771	1
-22769	1
-22766	2
-22763	1
-22760	1
-22757	1
-22750	1
-22749	2
-22748	1
-22746	1
-22744	1
-22733	1
-22731	2
-22726	1
-22723	1
-22721	1
-22718	1
-22712	1
-22710	1
-22709	1
-22705	2
-22701	1
-22700	1
-22698	1
-22692	1
-22691	3
-22690	1
-22689	1
-22688	1
-22685	1
-22682	1
-22680	1
-22677	1
-22673	1
-22662	1
-22651	2
-22648	1
-22646	1
-22644	1
-22643	1
-22641	1
-22640	2
-22637	2
-22632	2
-22629	1
-22628	1
-22626	1
-22624	1
-22619	1
-22618	2
-22614	2
-22612	1
-22607	2
-22606	1
-22604	1
-22603	2
-22600	1
-22599	2
-22598	1
-22596	1
-22591	1
-22590	1
-22589	1
-22584	1
-22582	2
-22578	1
-22577	2
-22576	1
-22575	1
-22574	3
-22572	2
-22571	2
-22566	1
-22564	1
-22563	2
-22562	1
-22561	1
-22560	2
-22558	2
-22553	3
-22552	1
-22551	1
-22548	1
-22547	2
-22546	1
-22542	1
-22539	1
-22535	1
-22534	1
-22530	1
-22529	2
-22528	1
-22522	1
-22519	1
-22518	2
-22517	1
-22510	1
-22508	1
-22505	1
-22504	1
-22503	2
-22498	2
-22497	1
-22486	1
-22485	1
-22480	1
-22478	1
-22477	1
-22466	1
-22454	3
-22451	1
-22445	2
-22437	1
-22432	1
-22429	1
-22426	1
-22421	2
-22416	1
-22413	2
-22410	2
-22409	1
-22407	2
-22403	1
-22398	1
-22397	1
-22396	1
-22388	1
-22387	2
-22386	1
-22384	1
-22381	2
-22379	1
-22377	1
-22373	1
-22369	1
-22368	1
-22367	2
-22362	1
-22353	2
-22346	2
-22345	1
-22344	1
-22343	2
-22336	2
-22335	1
-22334	1
-22333	1
-22332	1
-22330	1
-22329	2
-22321	1
-22317	1
-22316	1
-22315	2
-22314	1
-22313	1
-22310	2
-22308	1
-22303	1
-22302	1
-22299	1
-22298	1
-22296	2
-22295	1
-22287	1
-22286	1
-22285	1
-22284	1
-22280	1
-22276	2
-22274	1
-22267	2
-22266	1
-22265	1
-22263	1
-22254	1
-22249	3
-22246	1
-22243	1
-22241	1
-22240	1
-22239	3
-22238	1
-22236	2
-22233	1
-22229	1
-22222	1
-22218	2
-22215	3
-22210	2
-22208	2
-22206	1
-22202	1
-22199	1
-22198	1
-22195	3
-22194	1
-22193	1
-22188	2
-22187	1
-22178	1
-22176	1
-22169	1
-22167	1
-22166	1
-22164	1
-22162	1
-22161	2
-22155	1
-22154	1
-22147	1
-22143	1
-22139	2
-22136	2
-22135	1
-22133	1
-22130	2
-22126	1
-22123	1
-22117	1
-22115	1
-22114	2
-22111	2
-22108	1
-22106	1
-22104	1
-22103	1
-22101	1
-22099	1
-22098	1
-22096	3
-22095	1
-22093	1
-22092	1
-22091	1
-22089	1
-22088	1
-22087	1
-22084	1
-22076	1
-22074	1
-22072	1
-22071	1
-22070	1
-22067	1
-22066	1
-22065	1
-22061	1
-22056	1
-22053	1
-22050	1
-22049	1
-22048	2
-22041	1
-22037	2
-22036	1
-22034	2
-22032	1
-22031	1
-22029	1
-22027	1
-22023	1
-22020	1
-22018	1
-22016	1
-22015	1
-22013	1
-22011	1
-22010	1
-22007	1
-22005	1
-22004	1
-22003	1
-22001	2
-21998	1
-21997	2
-21996	1
-21995	1
-21992	2
-21989	2
-21978	1
-21977	1
-21975	1
-21974	1
-21969	1
-21968	2
-21966	1
-21964	1
-21963	1
-21958	1
-21955	1
-21954	2
-21953	4
-21951	2
-21950	1
-21948	1
-21946	1
-21945	1
-21944	2
-21941	3
-21939	1
-21936	1
-21935	2
-21934	1
-21929	1
-21927	1
-21926	2
-21924	1
-21923	1
-21917	1
-21913	1
-21910	1
-21909	1
-21907	1
-21906	1
-21904	1
-21898	1
-21896	1
-21891	1
-21890	2
-21888	1
-21880	1
-21878	1
-21870	1
-21869	2
-21868	1
-21865	1
-21864	1
-21863	1
-21859	1
-21857	1
-21855	1
-21853	1
-21852	1
-21851	1
-21847	1
-21846	3
-21840	1
-21839	1
-21838	2
-21835	1
-21834	1
-21831	1
-21830	1
-21828	1
-21826	1
-21820	1
-21819	1
-21818	2
-21817	1
-21815	1
-21814	1
-21812	1
-21811	1
-21810	2
-21807	1
-21806	2
-21805	2
-21804	1
-21803	1
-21802	1
-21800	1
-21797	1
-21795	1
-21794	1
-21788	2
-21787	3
-21785	1
-21783	1
-21782	1
-21781	2
-21780	1
-21778	1
-21775	1
-21769	1
-21767	2
-21762	1
-21761	1
-21760	1
-21759	1
-21755	1
-21751	2
-21747	1
-21746	1
-21743	1
-21737	2
-21729	1
-21728	2
-21726	2
-21716	1
-21714	1
-21713	1
-21712	1
-21710	2
-21709	1
-21707	1
-21706	1
-21705	1
-21704	1
-21703	1
-21701	2
-21700	1
-21699	1
-21695	1
-21693	1
-21691	1
-21690	2
-21688	1
-21686	1
-21685	1
-21683	1
-21681	1
-21678	1
-21676	1
-21672	2
-21671	1
-21668	1
-21663	1
-21662	1
-21657	1
-21654	1
-21649	1
-21645	1
-21644	1
-21640	2
-21638	1
-21635	1
-21634	1
-21633	1
-21623	2
-21620	1
-21619	2
-21618	2
-21617	3
-21615	1
-21614	3
-21613	2
-21612	1
-21611	1
-21610	2
-21606	2
-21604	1
-21601	1
-21598	1
-21594	1
-21592	1
-21584	1
-21583	1
-21582	1
-21580	1
-21579	1
-21578	1
-21577	1
-21575	2
-21573	1
-21572	1
-21568	1
-21567	1
-21560	1
-21559	1
-21555	1
-21554	3
-21553	1
-21550	1
-21549	1
-21547	1
-21544	1
-21543	1
-21542	1
-21537	1
-21535	2
-21533	1
-21529	1
-21528	2
-21522	1
-21517	1
-21514	1
-21512	1
-21511	1
-21510	1
-21508	1
-21504	2
-21503	2
-21502	2
-21499	1
-21495	1
-21493	3
-21489	1
-21485	2
-21483	1
-21478	1
-21477	1
-21473	2
-21470	1
-21468	1
-21465	1
-21461	1
-21459	1
-21455	2
-21454	1
-21452	1
-21451	2
-21447	1
-21445	1
-21441	1
-21439	1
-21436	1
-21435	1
-21433	1
-21428	1
-21426	1
-21425	2
-21423	2
-21421	1
-21417	1
-21416	1
-21415	1
-21414	1
-21411	1
-21410	1
-21407	1
-21405	1
-21402	2
-21400	1
-21395	1
-21394	1
-21391	1
-21390	1
-21389	1
-21387	1
-21383	1
-21382	3
-21381	1
-21377	1
-21376	1
-21372	1
-21371	1
-21370	1
-21367	3
-21366	3
-21364	1
-21363	1
-21358	1
-21356	1
-21355	1
-21354	2
-21353	1
-21352	1
-21351	1
-21350	1
-21343	1
-21341	1
-21340	1
-21338	1
-21331	1
-21330	1
-21328	1
-21326	2
-21323	1
-21318	1
-21314	1
-21313	2
-21311	1
-21310	2
-21308	2
-21307	1
-21304	1
-21300	3
-21299	1
-21296	1
-21293	1
-21292	1
-21287	1
-21280	2
-21277	2
-21275	1
-21273	2
-21272	2
-21271	2
-21270	1
-21261	1
-21257	2
-21256	1
-21254	1
-21253	1
-21252	1
-21251	2
-21250	1
-21248	1
-21245	1
-21242	3
-21238	2
-21237	1
-21233	1
-21232	2
-21230	2
-21229	1
-21227	1
-21225	1
-21219	1
-21217	1
-21216	2
-21215	1
-21213	1
-21212	1
-21210	1
-21208	1
-21207	1
-21204	1
-21201	1
-21197	1
-21195	3
-21194	2
-21192	1
-21188	1
-21183	1
-21181	2
-21180	1
-21178	1
-21177	1
-21174	1
-21172	1
-21171	1
-21170	2
-21169	2
-21166	1
-21164	1
-21151	1
-21149	1
-21148	2
-21146	2
-21142	1
-21141	1
-21140	1
-21138	1
-21133	2
-21132	1
-21131	1
-21127	1
-21126	1
-21125	1
-21122	1
-21119	1
-21117	2
-21115	1
-21114	1
-21112	1
-21111	3
-21110	1
-21108	1
-21107	1
-21101	1
-21099	1
-21098	1
-21095	2
-21092	1
-21091	1
-21090	1
-21089	2
-21085	2
-21082	1
-21081	1
-21079	2
-21072	1
-21070	2
-21068	1
-21067	1
-21066	2
-21065	2
-21064	1
-21063	1
-21062	3
-21061	1
-21060	1
-21057	3
-21055	3
-21051	2
-21050	2
-21049	1
-21048	3
-21043	2
-21042	1
-21041	1
-21040	3
-21038	1
-21034	1
-21032	1
-21027	1
-21024	2
-21023	1
-21015	2
-21014	1
-21008	1
-21007	1
-21002	1
-21001	1
-20999	1
-20998	2
-20997	2
-20995	1
-20994	2
-20993	2
-20990	4
-20985	3
-20984	1
-20983	2
-20982	1
-20980	1
-20977	1
-20976	1
-20975	1
-20973	1
-20971	1
-20969	1
-20963	1
-20962	1
-20961	1
-20958	1
-20954	1
-20952	2
-20951	1
-20949	1
-20946	4
-20938	1
-20937	1
-20934	1
-20932	2
-20930	2
-20929	1
-20925	1
-20924	1
-20922	1
-20920	1
-20914	1
-20913	1
-20910	1
-20908	1
-20906	1
-20904	3
-20903	1
-20902	1
-20900	2
-20899	1
-20898	1
-20897	2
-20895	3
-20894	1
-20893	1
-20890	1
-20888	1
-20887	1
-20886	1
-20884	1
-20882	1
-20880	1
-20878	4
-20877	1
-20873	1
-20870	3
-20865	1
-20864	1
-20862	1
-20859	2
-20858	2
-20855	1
-20853	1
-20852	1
-20846	1
-20845	1
-20844	2
-20842	1
-20841	1
-20833	1
-20832	2
-20829	1
-20828	1
-20827	1
-20826	1
-20823	1
-20822	1
-20820	1
-20816	1
-20815	2
-20808	1
-20807	1
-20802	2
-20801	1
-20799	1
-20797	2
-20792	1
-20790	2
-20789	2
-20788	1
-20785	1
-20779	1
-20776	1
-20772	2
-20766	2
-20763	2
-20760	1
-20758	1
-20757	1
-20756	2
-20752	1
-20750	1
-20749	1
-20747	2
-20745	1
-20744	1
-20743	2
-20739	1
-20735	2
-20734	1
-20733	1
-20729	3
-20723	1
-20722	1
-20721	3
-20720	1
-20719	1
-20716	1
-20714	1
-20710	1
-20708	2
-20706	2
-20705	1
-20703	1
-20702	1
-20701	1
-20700	1
-20698	1
-20697	2
-20695	3
-20693	3
-20692	1
-20683	1
-20682	1
-20678	1
-20674	1
-20672	2
-20671	1
-20670	1
